miou,fmiou,macc,scene
0.11714975723662709,0.35811282857831067,0.18761144275840708,apt_0
0.11708692511783376,0.398089474113117,0.21932366006117157,apt_3
0.2361535507680857,0.5073482678115507,0.41730248167248263,v3_sc0_staging_00
0.3117054145142343,0.6037368398074873,0.5089420759047895,v3_sc0_staging_12
0.21538440003316148,0.464625033209521,0.3721809834521693,v3_sc0_staging_16
0.2202366673614312,0.4697258103735179,0.37219138089758036,v3_sc0_staging_19
0.20109053146096434,0.5948290941555013,0.30927215003753705,v3_sc0_staging_20
0.3569983951049082,0.6205459644877094,0.5773375728812511,v3_sc1_staging_00
0.27124693053707943,0.5561674193799547,0.46455790979188455,v3_sc1_staging_06
0.2565813278733035,0.5757401231754117,0.40444401388023093,v3_sc1_staging_12
0.2847193439893979,0.5211016078420593,0.46420705733074136,v3_sc1_staging_19
0.22250816981568047,0.3672045381818273,0.38546021459997043,v3_sc1_staging_20
0.20502536733312926,0.36378867157614103,0.3424434892019745,v3_sc2_staging_00
0.31091498302878623,0.6115663977843941,0.4785755092063489,v3_sc2_staging_11
0.25905734325831936,0.44486120822692843,0.4426259005916681,v3_sc2_staging_13
0.2601864501631501,0.4470736020292504,0.42122089597252677,v3_sc2_staging_19
0.3136249746624172,0.6378664357750068,0.5118036068185459,v3_sc2_staging_20
0.2404684796467259,0.4915199672075192,0.3874486118362161,v3_sc3_staging_03
0.24167543938522,0.5118795673778801,0.42365272704682,v3_sc3_staging_04
0.3039063987269521,0.593534931447708,0.48192380164121307,v3_sc3_staging_08
0.275778216194846,0.5376794756734143,0.42688182157560517,v3_sc3_staging_15
0.20837202023929063,0.47564153752099947,0.37668186678336235,v3_sc3_staging_20
0.2468123221114338,0.5069381270788733,0.40800405336102263,overall_mean
0.12551399347411393,0.4883416519615993,0.22821149258991152,overall
