miou,fmiou,macc,scene
0.14077307772863445,0.17241174969117695,0.23633381890286956,apt_0
0.09719343881789438,0.27038126901228643,0.19621765899843185,apt_3
0.2596373420586714,0.40482327617575803,0.5049659002892753,v3_sc0_staging_00
0.21277165315753116,0.28650937070580135,0.425580871285383,v3_sc0_staging_12
0.2224661716328729,0.38778932358082663,0.41783950066350156,v3_sc0_staging_16
0.26952642201214605,0.43297542727206784,0.41243540116229754,v3_sc0_staging_19
0.22993617450225895,0.3170158625749387,0.3494017407040921,v3_sc0_staging_20
0.20695056308837936,0.2879860352461126,0.33438639652053664,v3_sc1_staging_00
0.12607572331269032,0.287992376311934,0.2594636886985598,v3_sc1_staging_06
0.21463566913929089,0.5440805492117308,0.34604350592979133,v3_sc1_staging_12
0.14721387420523727,0.24101019609239938,0.2993549717920701,v3_sc1_staging_19
0.17535076721809426,0.32183896444264976,0.29230770964873787,v3_sc1_staging_20
0.14944887592117842,0.2989452970125461,0.28975333577308954,v3_sc2_staging_00
0.3004905107291994,0.4636395385008386,0.46396672278266826,v3_sc2_staging_11
0.19514029177927142,0.4651926361813882,0.2841351360906322,v3_sc2_staging_13
0.19444163106143045,0.2530644173686758,0.44020193959893245,v3_sc2_staging_19
0.22216336619198962,0.18933564897606792,0.3860254549970053,v3_sc2_staging_20
0.1450660435747223,0.2674735338426284,0.32792067659966034,v3_sc3_staging_03
0.16215842308347175,0.23980270055092678,0.37333936217341734,v3_sc3_staging_04
0.20285761723534268,0.2907206031632479,0.37663689455552746,v3_sc3_staging_08
0.2749074625293916,0.5253174788053123,0.4429983553091534,v3_sc3_staging_15
0.2650020296237445,0.503266373551501,0.40279847995612317,v3_sc3_staging_20
0.2006457785728838,0.33870784673958254,0.35736852374689804,overall_mean
0.13157360706144117,0.3224612274818495,0.2460225948978928,overall
