miou,fmiou,macc,scene
0.18215367549722017,0.19267686212645954,0.32259433154284306,apt_0
0.1055475351621364,0.15739557601937607,0.2301800903138055,apt_3
0.19657061547095356,0.2948999628228225,0.44105387949057046,v3_sc0_staging_00
0.28687747171029326,0.3505763531426074,0.5114633816761994,v3_sc0_staging_12
0.21529039025185967,0.2742122319168523,0.49926474495924866,v3_sc0_staging_16
0.21413430683466,0.3234658023510139,0.4272885760916626,v3_sc0_staging_19
0.2456145860110836,0.2913676895920001,0.37486013171683935,v3_sc0_staging_20
0.206922136357438,0.13669414414086878,0.473780515243968,v3_sc1_staging_00
0.14394441585212775,0.11104055544442601,0.3622004969128588,v3_sc1_staging_06
0.10097411741566774,0.09673791963009411,0.3499478277626378,v3_sc1_staging_12
0.1843144071196451,0.12421243366648757,0.39416772663969196,v3_sc1_staging_19
0.22021997269733531,0.2830337831235059,0.4952391754644055,v3_sc1_staging_20
0.2536438962211138,0.3709684997678797,0.48746675932749894,v3_sc2_staging_00
0.13827456425395743,0.0932814671482239,0.38883484344784686,v3_sc2_staging_11
0.3158764685740998,0.38102878307151067,0.5702696102674015,v3_sc2_staging_13
0.1465447640002634,0.11127185335184364,0.37080083935220887,v3_sc2_staging_19
0.23033677661201138,0.28252061349769125,0.4520348201298403,v3_sc2_staging_20
0.11965424291035433,0.08997466188795747,0.3416481335765036,v3_sc3_staging_03
0.2038698298058881,0.23019452514025687,0.4267288622303902,v3_sc3_staging_04
0.2520437608891527,0.30418152200191256,0.4352793009000912,v3_sc3_staging_08
0.22173976838780327,0.28841552452053354,0.45448788899318615,v3_sc3_staging_15
0.21127507524962147,0.24362584741319115,0.43596008321271695,v3_sc3_staging_20
0.19981012624021302,0.22871711871715975,0.42025236451147346,overall_mean
0.1483896275955435,0.22711012948806,0.2975791670514287,overall
