miou,fmiou,macc,scene
0.1206998855261001,0.37317424115179776,0.19102984308004511,apt_0
0.1454242965783315,0.4608864524048603,0.238986842315923,apt_3
0.2329678752669022,0.5231535331419452,0.4137781392476922,v3_sc0_staging_00
0.31287101330907324,0.6074186995676486,0.5061021661690309,v3_sc0_staging_12
0.23587403927617365,0.46419602823234724,0.3696443762618096,v3_sc0_staging_16
0.250120806704866,0.4864150439646711,0.40304187465099495,v3_sc0_staging_19
0.21418674907882512,0.585041233568489,0.31724210975956724,v3_sc0_staging_20
0.37991547242487755,0.6487235093554231,0.5986955379793713,v3_sc1_staging_00
0.31290307930196376,0.5402151877235234,0.5277503044912815,v3_sc1_staging_06
0.3143426017756485,0.6224453631994216,0.47199093900566086,v3_sc1_staging_12
0.3001103808692375,0.5408568914193674,0.48926819476421957,v3_sc1_staging_19
0.25027142081103404,0.41202155752972897,0.4057461540723268,v3_sc1_staging_20
0.23019613969567707,0.40367321277935614,0.3789155411392713,v3_sc2_staging_00
0.32801851457363823,0.6341108271657205,0.4939805398639769,v3_sc2_staging_11
0.2645961900661166,0.4993072851917012,0.44883972476744843,v3_sc2_staging_13
0.25342951240353395,0.47860228270291905,0.42173384622165777,v3_sc2_staging_19
0.3397455399539278,0.6567828570084957,0.535192951150543,v3_sc2_staging_20
0.2589061837812045,0.5070546633873734,0.4051724170411964,v3_sc3_staging_03
0.2503608670140149,0.5358713715978666,0.4265147214358804,v3_sc3_staging_04
0.3327680488377554,0.6334902007340868,0.5084926931440455,v3_sc3_staging_08
0.34373124198092064,0.5889609574138708,0.5121861692783664,v3_sc3_staging_15
0.22091100420709978,0.49032187195111576,0.4019014911971264,v3_sc3_staging_20
0.26783413015622376,0.5314874214178059,0.4302821171380653,overall_mean
0.13696275586029402,0.5117491161674973,0.2417333780889115,overall
