miou,fmiou,macc,scene
0.14967279423208713,0.1961777123692159,0.26348658304554556,apt_0
0.12748734863337527,0.19728290981960825,0.2376987632070849,apt_3
0.21797153398744276,0.2918239995846322,0.42065515394207564,v3_sc0_staging_00
0.2876794693585088,0.3460511557055177,0.5058395168244062,v3_sc0_staging_12
0.2317991182646972,0.2807080904106188,0.488119008105088,v3_sc0_staging_16
0.24213576147729565,0.33248693132578244,0.5119560027608738,v3_sc0_staging_19
0.2631077822671627,0.3061240322940683,0.3356573179756274,v3_sc0_staging_20
0.22306515470563631,0.3331386398708988,0.48541808721996044,v3_sc1_staging_00
0.18148698095628035,0.09981042343503349,0.3883550075229886,v3_sc1_staging_06
0.10855223057269602,0.10782736674193544,0.34929736135827605,v3_sc1_staging_12
0.2971891996941254,0.29789580449184133,0.4978978016001121,v3_sc1_staging_19
0.24029377848982553,0.2795256257240013,0.5201646136469293,v3_sc1_staging_20
0.2107988433819028,0.321621851144651,0.4280253808677945,v3_sc2_staging_00
0.26021870863816665,0.3058238891891222,0.46891542415032483,v3_sc2_staging_11
0.29443179770341427,0.4233435170309716,0.5370348898689237,v3_sc2_staging_13
0.23273878228646747,0.27206130595501105,0.4401854765241316,v3_sc2_staging_19
0.26544857768617985,0.3054835012403959,0.5126958784220731,v3_sc2_staging_20
0.19738288616770205,0.3062328600378571,0.4412450625007725,v3_sc3_staging_03
0.3450089230748981,0.31616391833768276,0.5405655510856394,v3_sc3_staging_04
0.2611446527200907,0.3613486529926226,0.46837676399665834,v3_sc3_staging_08
0.1912837275709134,0.26166878956073997,0.4708764713715391,v3_sc3_staging_15
0.12888406795643623,0.24417786300175803,0.36787315671379195,v3_sc3_staging_20
0.225353732719332,0.28121722001199845,0.4400154214868463,overall_mean
0.1484214002070273,0.27325550107250735,0.28322301182606063,overall
